id,locationId,name,status,addressstreet,addresscity,addressstate,addresszip,addresscountryId,addresscountry,addressregionId,addressregion,gpslatitude,gpslongitude,dateOpened,stallCount,counted,elevationMeters,powerKilowatt,solarCanopy,battery,statusDays,urlDiscuss,hours
307,narbonnesupercharger,"Narbonne, France",OPEN,130 Rue de L'Hôtellerie,Narbonne,,11100,110,France,101,Europe,43.167693,2.986012,2014-08-08,12,true,15,150,false,false,0,true,
294,bozemansupercharger,"Bozeman, MT",OPEN,2023 Commerce Way,Bozeman,MT,59715,100,USA,100,North America,45.700078,-111.062569,2014-10-23,4,true,1442,150,false,false,0,true,
297,brandonsupercharger,"Brandon, FL",OPEN,2400 W Brandon Blvd,Brandon,FL,33511,100,USA,100,North America,27.9408309,-82.3236485,2014-09-25,8,true,12,150,false,false,0,true,
303,lakecitysupercharger,"Lake City, FL",OPEN,2893 W US Highway 90,Lake City,FL,32055,100,USA,100,North America,30.181429,-82.679701,2014-08-20,6,true,46,150,false,false,0,true,
289,ljubljanasupercharger,"Ljubljana, Slovenia",OPEN,Pot za Brdom 4,Ljubljana,,1000,111,Slovenia,101,Europe,46.0520565,14.45315,2014-07-26,8,true,328,125,false,false,0,false,
293,neubergsupercharger,"Neuberg, Germany",OPEN,Röntgenstraße 1,Neuberg,,63526,103,Germany,101,Europe,50.1817522,9.0074826,2014-08-13,6,true,139,130,false,false,0,true,
330,aksdalsupercharger,"Aksdal, Norway",CLOSED_PERM,"by Aksdal senter, E134",Aksdal,,5570,105,Norway,101,Europe,59.423006,5.44306,,8,true,41,150,false,false,141,true,
314,irschenbergsupercharger,"Irschenberg, Germany",OPEN,Wendling 14,Irschenberg,,83737,103,Germany,101,Europe,47.826777,11.898642,2014-08-27,6,true,681,150,false,false,0,true,
298,nivellessud,"Nivelles-Sud, Belgium",OPEN,Chaussée de Mons 22,Nivelles,,1400,112,Belgium,101,Europe,50.588397,4.307388,2014-07-31,8,true,113,150,false,false,0,false,
323,kogesupercharger,"Køge, Denmark",OPEN,Servicevej,Køge,,,107,Denmark,101,Europe,55.489273,12.162788,2014-09-05,26,true,32,150,false,false,0,true,
338,jungsupercharger,"Jung, Sweden",OPEN,1 Jung Jungatorp Kvänum,Jung,,,109,Sweden,101,Europe,58.328002,13.132237,2014-09-23,6,true,73,150,false,false,0,false,
310,mosjoensupercharger,"Mosjøen, Norway",OPEN,"By Fru Haugans Hotel, Elvegata",Mosjøen,,8651,105,Norway,101,Europe,65.83483634,13.191672563,2014-11-25,6,true,0,150,false,false,0,false,
378,charlottemallardsupercharger,"Charlotte, NC",OPEN,2720 Mallard Creek Church RD,Charlotte,NC,28262,100,USA,100,North America,35.341213,-80.766023,2015-02-25,8,true,232,150,false,false,0,true,
366,edinburghsupercharger,"Edinburgh Airport, UK",OPEN,Edinburgh Airport,Edinburgh,,,108,United Kingdom,101,Europe,55.945361,-3.366667,2014-09-30,2,true,32,130,false,false,0,false,
368,senlissupercharger,"Senlis, France",OPEN,72 Avenue du General de Gaulle,Senlis,,60300,110,France,101,Europe,49.208728,2.6057883,2014-09-30,16,true,83,150,false,false,0,false,
353,grongsupercharger,"Grong, Norway",OPEN,"by hotel Vertshuset, FV 391",Grong,,7870,105,Norway,101,Europe,64.464913,12.316532,2014-11-19,12,true,45,150,false,false,0,false,
325,elverumsupercharger,"Elverum, Norway",OPEN,"By Elgstua, Trondheimsvegen 9",Elverum,,2406,105,Norway,101,Europe,60.884165,11.540741,2014-10-30,16,true,186,150,false,false,0,false,
284,hopewellcentresupercharger,"Hopewell Centre, Hong Kong",OPEN,"Hopewell Centre, 183 Queen’s Road East",Hong Kong,Hong Kong,,115,China,102,Asia Pacific,22.274495,114.171429,2014-07-23,10,true,73,0,false,false,0,false,
324,hope830bcsupercharger,"Hope, BC",OPEN,830-840 Fraser Ave,Hope,BC,V0X 1L0,101,Canada,100,North America,49.37829,-121.442822,2014-12-09,10,true,44,150,false,false,0,true,
357,cnsc8074,"Chengdu - Yintai Center, China",OPEN,"Yintai Center, No.1199 North section of Tianfu Ave, Hi-Tech District",Chengdu,Sichuan,610016,115,China,102,Asia Pacific,30.585632,104.068655,2014-09-19,6,true,498,120,false,false,0,false,
358,cnsc8056,"Chongqing - Fortune Building, China",OPEN,"Fortune Plaza, No.16 Xingguang Ave, New North Zone",Chongqing,Chongqing,610016,115,China,102,Asia Pacific,29.608009,106.509449,2014-09-19,6,true,238,120,false,false,0,false,
320,cnsc9004,"Hangzhou Euro America Center, China",OPEN,"Euro America Center, No. 18 Jiaogong Rd, West Lake District",Hangzhou,Zhejiang,310012,115,China,102,Asia Pacific,30.273066,120.137204,2014-08-20,2,true,12,120,false,false,0,false,
356,cnsc8044,"Chengdu - Yanlord Land Plaza, China",OPEN,"Yanlord Landmark, No.1  Renmin south Rd, Jinjiang District",Chengdu,Sichuan,610016,115,China,102,Asia Pacific,30.651599,104.067022,2014-09-19,6,true,498,120,false,false,0,false,
342,cnsc8004,"Beijing - Zhuozhan Times Department Store, China",OPEN,"Charter Shopping Center, No.69  Fuxing Rd, Haidian District",Beijing,Beijing,,115,China,102,Asia Pacific,39.912154,116.275957,2014-09-09,6,true,58,120,false,false,0,false,
335,tokyojapansupercharger,"Tokyo - Roppongi, Japan",OPEN,"6-3-3 Roppongi, Minato-ku",Tokyo,,6-10-3,114,Japan,102,Asia Pacific,35.65951,139.72853,2014-09-09,2,true,34,120,false,false,0,false,
385,turkeylakesupercharger,"Turkey Lake, FL",OPEN,Turkey Lake Service Plaza,Turkey Lake,FL,32835,100,USA,100,North America,28.514874,-81.500214,2014-11-21,6,true,1,150,false,false,0,true,
355,lafayettesupercharger,"Lafayette, IN",OPEN,4901 Indiana 26,Lafayette,IN,47905,100,USA,100,North America,40.416187,-86.814084,2014-10-10,8,true,202,150,false,false,0,true,
382,gavlesupercharger,"Gävle, Sweden",OPEN,"Brovägen, by Dinners Gävlebro AB",Gävle,,805 91,109,Sweden,101,Europe,60.648513,17.120583,2014-11-11,14,true,37,150,false,false,0,false,
349,batonrougelasupercharger,"Baton Rouge, LA",OPEN,3535 Perkins Rd,Baton Rouge,LA,70808,100,USA,100,North America,30.423892,-91.154637,2015-01-22,6,true,10,150,false,false,0,true,
1357,phoenixonesupercharger,"Phoenix - Agua Fria Fwy, AZ",OPEN,2805 W Agua Fria Fwy,Phoenix,AZ,85027,100,USA,100,North America,33.667011,-112.120891,2018-03-21,16,true,417,150,false,false,0,true,
350,topekasupercharger,"Topeka, KS",OPEN,5930 Huntoon St,Topeka,KS,66614,100,USA,100,North America,39.044199,-95.76046,2014-10-17,8,true,283,150,false,false,0,true,
3852,soledadsupercharger,"Soledad - Front St, CA",OPEN,100 Front St,Soledad,CA,93960,100,USA,100,North America,36.429889,-121.334477,2021-11-21,8,true,56,250,false,false,0,true,
295,auburnmasupercharger,"Auburn, MA",OPEN,385 Southbridge St,Auburn,MA,01501,100,USA,100,North America,42.203764,-71.832954,2014-12-29,8,true,154,150,false,false,0,true,
329,canarywharfsupercharger,"Canary Wharf, UK",OPEN,"The Canada Square Car Park, Montgomery Street",London,,E14 5EW,108,United Kingdom,101,Europe,51.504346,-0.016146,2021-04-01,12,true,293,250,false,false,0,true,
306,toftaholmsupercharger,"Toftaholm, Sweden",OPEN,Toftaholm Manor SE-340 14 Lagan,Lagan,,,109,Sweden,101,Europe,57.028956,14.014744,2014-10-11,8,true,150,150,false,false,0,true,
301,dornosupercharger,"Dorno Ovest, Italy",OPEN,"Autostrada A7 Milano-Genova, Dorno Autogrill area",Dorno,,27020,113,Italy,101,Europe,45.147886,8.990914,2014-09-12,6,true,87,150,false,false,0,false,
305,ocalasupercharger,"Ocala, FL",OPEN,4414 SW College Rd,Ocala,FL,34474,100,USA,100,North America,29.140985,-82.19395,2014-11-03,8,true,23,150,false,false,0,true,
359,kastrup,"Kastrup, Denmark",CLOSED_PERM,Kirstinehøj 43 - Will be permanently closed from 1st of April 2019.,Kastrup,,2770,107,Denmark,101,Europe,55.614459,12.613533,,2,true,2,0,false,false,1107,true,
340,denversupercharger,"Denver, CO",OPEN,4310 Airport Way,Denver,CO,80239,100,USA,100,North America,39.775259,-104.794674,2014-11-08,6,true,1641,150,false,false,0,true,
908,umeaswedensupercharger,"Umeå, Sweden",OPEN,"Marknadsgatan 19, By MAX burger",Umeå,,90421,109,Sweden,101,Europe,63.811159,20.250153,2016-10-05,12,true,2,150,false,false,0,true,
347,revelstokesupercharger,"Revelstoke, BC",OPEN,1925 Laforme Blvd,Revelstoke,BC,BC V0E,101,Canada,100,North America,51.009594,-118.218857,2014-12-30,4,true,451,150,false,false,0,true,
351,canmoreabsupercharger,"Canmore, AB",OPEN,1719 Bow Valley Trail,Canmore,AB,T1W 1L7,101,Canada,100,North America,51.100208,-115.359179,2015-03-11,4,true,1320,150,false,false,0,true,
363,bigtimbersupercharger,"Big Timber, MT",OPEN,228 Big Timber Loop Rd,Big Timber,MT,59011,100,USA,100,North America,45.836201,-109.943317,2014-10-22,4,true,1246,150,false,false,0,true,
364,lakecharlessupercharger,"Lake Charles, LA",OPEN,1772 W Prien Lake Rd,Lake Charles,LA,70601,100,USA,100,North America,30.199071,-93.248782,2014-12-21,6,true,3,150,false,false,0,true,
374,montecenerisupercharger,"Monte Ceneri/Rivera, Switzerland",OPEN,Via Cantonale,Rivera,,,106,Switzerland,101,Europe,46.138926,8.90781,2015-02-06,6,true,473,125,false,false,0,true,
383,hirschbergsupercharger,"Hirschberg, Germany",OPEN,Goldbeckstraße 1A,Hirschberg,,69493,103,Germany,101,Europe,49.507337,8.637361,2014-11-13,8,true,98,150,false,false,0,true,
370,villachsupercharger,"Villach, Austria",OPEN,Maria-Gailer-Straße 38,Villach,,9500,102,Austria,101,Europe,46.604079,13.86908,2014-12-19,8,true,490,150,false,false,0,true,
377,tourssupercharger,"Tours, France",OPEN,19 Quai de la Loire Rochecorbon,Rochecorbon,,37210,110,France,101,Europe,47.407325,0.744827,2014-10-11,8,true,66,150,false,false,0,false,
345,metzsupercharger,"Metz, France",OPEN,E. Leclerc,Metz,,57280,110,France,101,Europe,49.216495,6.171078,2014-09-11,12,true,162,150,false,false,0,false,
369,readingsupercharger,"Reading, UK",OPEN,250 S Oak Way,Reading,,RG2 6UG,108,United Kingdom,101,Europe,51.420611,-0.988028,2014-10-01,4,true,40,130,false,false,0,false,
372,setermoensupercharger,"Setermoen, Norway",OPEN,Veksthuset Bardu,Setermoen,,9365,105,Norway,101,Europe,68.860147,18.346723,2014-10-28,6,true,85,150,false,false,0,false,
392,shenyanghuafusupercharger,"Shenyang Huafu Xintiandi, China",OPEN,"Huafu Xintiandi Shopping Center, 168 haerbin road, Shenhe District",Shenyang,Liaoning,,115,China,102,Asia Pacific,41.811405,123.43588,2014-10-19,4,true,55,0,false,false,0,false,
2227,deerfieldbeachsupercharger,"Deerfield Beach, FL",OPEN,20 SW 12th Ave,Deerfield Beach,FL,33442,100,USA,100,North America,26.317736,-80.119643,2020-02-25,8,true,4,250,false,false,0,true,
1359,shanweisupercharger,"Shanwei - Luhe Huali Hotel, China",OPEN,No.1 Jingxing Road,Shanwei,Guangdong,,115,China,102,Asia Pacific,23.250203,115.58817,2017-10-30,4,true,76,120,false,false,0,false,
3853,CroydonSupercharger,"Croydon, UK",PERMIT,"Airport House, Purley Way",Croydon,,CR0 0XZ,108,United Kingdom,101,Europe,51.3566659,-0.1168213,,8,true,63,250,false,false,142,true,
757,vierumakisupercharger,"Vierumäki, Finland",OPEN,Tervalammentie 1,Vierumäki,,19110,120,Finland,101,Europe,61.111599,25.928814,2015-12-18,8,true,144,125,false,false,0,false,
410,fortdrumsupercharger,"Fort Drum, FL",OPEN,184 Florida's Turnpike,Okeechobee,FL,34972,100,USA,100,North America,27.601444,-80.822187,2014-11-26,10,true,16,150,false,false,0,true,
337,londonwestfield,"London - Westfield, UK",OPEN,Westfield Shopping Town,London,,W12 7GD,108,United Kingdom,101,Europe,51.507888,-0.221972,2014-10-16,24,true,9,150,false,false,0,true,
408,countryclubhillssupercharger,"Country Club Hills, IL",OPEN,4201 167th St,Country Club Hills,IL,60478,100,USA,100,North America,41.584927,-87.721062,2014-11-08,8,true,205,150,false,false,0,true,
388,cnsc8028,"Nanjing - Huabo Smart Park, China",OPEN,"Huabo Smart Park, No.17 Huashen Rd, Yuhuatai District",Nanjing,Jiangsu,,115,China,102,Asia Pacific,31.974527,118.77493,2014-10-14,2,true,20,120,false,false,0,false,
389,cnsc8024,"Changsha - Haobska Hotel, China",OPEN,"Hopesky Hotel, No.198 Xiangfu middle Rd, Tianxin District",Changsha,Hunan,,115,China,102,Asia Pacific,28.11254,112.9953589,2014-10-14,4,true,14,120,false,false,0,false,
390,cnsc8023,"Changsha - Sunstar City, China",OPEN,"Fountain Valley, No.699 Qingzhuhu Rd, Kaifu District",Changsha,Hunan,,115,China,102,Asia Pacific,28.347987,112.97953,2014-10-14,6,true,57,120,false,false,0,false,
391,cnsc8034,"Dalian - Fisherman's Wharf, China",OPEN,"Fisherman's Wharf, No.66 Binhai east Rd, Zhongshan District",Dalian,Liaoning,,115,China,102,Asia Pacific,38.87639,121.68571,2014-10-19,4,true,34,120,false,false,0,false,
367,archampssupercharger,"Archamps, France",OPEN,"Archamps Technopole, Route de Chosal",Archamps,,74160,110,France,101,Europe,46.136917,6.124306,2014-09-30,18,true,507,150,false,false,0,false,
400,rodekrosupercharger,"Rødekro, Denmark",OPEN,Shell/7eleven 1 Kometvej,Rødekro,,6230,107,Denmark,101,Europe,55.067258,9.361119,2014-11-19,6,true,48,150,false,false,0,false,
427,wuxinanchangsupercharger,"Wuxi Nanchang, China",OPEN,"Wuxi World Trade Center, No.68 East Taihu Rd, Nanchang District",Wuxi,Jiangsu,,115,China,102,Asia Pacific,31.554107,120.30893,2014-11-10,4,true,8,0,false,false,0,false,
394,sundsvallsupercharger,"Sundsvall, Sweden",OPEN,Gillebergsgatan 1,Sundsvall,,85630,109,Sweden,101,Europe,62.398404,17.338877,2014-11-19,8,true,17,150,false,false,0,true,
393,krokomsupercharger,"Krokomsporten, Krokom, Sweden",OPEN,Across the road from OK/Q8,Krokom,,,109,Sweden,101,Europe,63.328793,14.43,2014-11-18,8,true,303,150,false,false,0,true,
1825,salamancasupercharger,"Salamanca, NY",OPEN,777 Seneca Allegany Blvd,Salamanca,NY,14779,100,USA,100,North America,42.153067,-78.747726,2019-01-31,8,true,429,120,false,false,0,true,
420,achernsupercharger,"Achern, Germany",OPEN,Euro-Rastpark Achern Am Achernsee 1,Achern,,77855,103,Germany,101,Europe,48.641373,8.03762,2014-12-14,6,true,134,150,false,false,0,true,
1843,weyarnsupercharger,"Weyarn, Germany",OPEN,Am Weiglfeld 30,Weyarn,,83629,103,Germany,101,Europe,47.86533,11.790203,2019-02-16,18,true,666,150,false,false,0,true,
1374,lynnwoodsupercharger,"Lynnwood, WA",OPEN,2902 164th St SW,Lynnwood,WA,98087,100,USA,100,North America,47.846712,-122.271391,2018-01-20,10,true,131,72,false,false,0,true,
371,lauenausupercharger,"Lauenau, Germany",OPEN,Hanomagstraße 2,Lauenau,,31867,103,Germany,101,Europe,52.278674,9.350953,2014-11-07,12,true,83,250,false,false,0,true,
379,londontowersupercharger,"London Tower, UK",CLOSED_PERM,St. Katharines Way,London,,E1W 1LD,108,United Kingdom,101,Europe,51.506333,-0.072778,,2,true,12,130,false,false,148,true,
423,dentonsupercharger,"Denton, TX",OPEN,2710 W University Dr,Denton,TX,76201,100,USA,100,North America,33.231403,-97.166419,2015-11-04,6,true,212,150,false,false,0,true,
409,buttesupercharger,"Butte, MT",OPEN,2900 Harrison Ave,Butte,MT,59701,100,USA,100,North America,45.981226,-112.507161,2014-12-04,6,true,1666,150,false,false,0,true,
1562,dubuqueiasupercharger,"Dubuque, IA",OPEN,Hy-Vee 400 S Locust St,Dubuque,IA,52003,100,USA,100,North America,42.48773,-90.663624,2018-05-02,8,true,186,150,false,false,0,true,
3855,,"Lancelin, WA, Australia",PERMIT,Rock Way,Lancelin,WA,6044,116,Australia,102,Asia Pacific,-31.020497,115.332454,,3,true,5,250,false,false,141,true,
1755,dettelbachsupercharger,"Dettelbach, Germany",OPEN,20 Mainfrankenpark,Dettelbach,,97337,103,Germany,101,Europe,49.77884,10.068646,2018-12-20,18,true,315,150,false,false,0,true,
461,cnsc8037,"Qingdao - Jinmao Bay, China",OPEN,"No.25 Sichuan Rd, Shinan District",Qingdao,Shandong,,115,China,102,Asia Pacific,36.064564,120.300291,2014-12-01,2,true,26,0,false,false,0,false,
416,saintessupercharger,"Saintes, France",OPEN,132 Cours Genet,Saintes,,17100,110,France,101,Europe,45.75,-0.661722,2014-11-06,8,true,48,150,false,false,0,false,
469,cnsc8021,"Zhengzhou - Zhongxin Zhibao Putian Store, China",OPEN,500 meters north of cross road of Shangdu Rd and Tan'nan St,Zhengzhou,Henan,,115,China,102,Asia Pacific,34.745298,113.798207,2014-12-06,4,true,85,120,false,false,0,false,
440,cnsc8997,"Xi'an - High-tech Xintiandi, China",OPEN,"Taihua Jinmao International, Yanta district",Xi'an,Shanxi,,115,China,102,Asia Pacific,34.225265,108.887777,2014-11-18,4,true,410,120,false,false,0,false,
434,shenzhenfutiansupercharger,"Shenzhen Futian, China",OPEN,"7th floor, Huanggang port, Futian district",Shenzhen,Guangdong,,115,China,102,Asia Pacific,22.518672,114.073736,2014-11-14,6,true,0,0,false,false,0,false,
3859,,"Chula Vista - Telegraph Canyon Rd, CA",PERMIT,505 Telegraph Canyon Rd,Chula Vista,CA,91910,100,USA,100,North America,32.628946,-117.041103,,12,true,65,250,false,false,139,true,
460,shanghaigoldenjaguarhotelsupercharger,"Shanghai - Golden Jaguar Hotel, China",OPEN,"No. 3162 Yan'an west Rd, Changning District",Shanghai,Shanghai,,115,China,102,Asia Pacific,31.188299,121.375579,2014-12-01,2,true,8,0,false,false,0,false,
458,lowernorthshore,"St Leonards, NSW",CLOSED_PERM,10 Herbert St,St Leonards,NSW,2064,116,Australia,102,Asia Pacific,-33.817021,151.191334,,6,true,80,120,false,false,797,true,
424,busdorfsupercharger,"Busdorf, Germany",OPEN,"by Wikingerland, Wittgenstein 9",Busdorf,,24866,103,Germany,101,Europe,54.477896,9.544913,2014-11-25,28,true,24,250,false,false,0,true,
465,malsfeldsupercharger,"Malsfeld, Germany",OPEN,Dr.-Reimer St 2,Malsfeld,,34323,103,Germany,101,Europe,51.087435,9.485296,2014-12-18,8,true,269,150,false,false,0,false,
414,superiorsupercharger,"Superior, MT",OPEN,205 E 4th Ave,Superior,MT,59872,100,USA,100,North America,47.192149,-114.888901,2014-12-05,4,true,835,150,false,false,0,true,
436,warringtonwasupercharger,"Warrington, UK",OPEN,"The Park Royal Hotel, Stretton Road",Warrington,,WA4 4NS,108,United Kingdom,101,Europe,53.339515,-2.569358,2014-11-16,2,true,88,130,false,false,0,false,
467,hooksettsbnhsupercharger,"Hooksett (south), NH",OPEN,Interstate 93 S,Hooksett,NH,03106,100,USA,100,North America,43.108363,-71.477625,2015-01-15,12,false,95,150,false,false,0,true,
473,haukassupercharger,"Haukås, Norway",OPEN,Nordre Brurås 2,Nyborg,,5131,105,Norway,101,Europe,60.484297,5.375426,2015-02-27,6,true,70,150,false,false,0,true,
425,leegardenssupercharger,"Lee Gardens, Hong Kong",OPEN,"Lee Gardens, 2 Lan Fong Road",Hong Kong,Hong Kong,,115,China,102,Asia Pacific,22.278528,114.184861,2014-11-10,2,true,54,0,false,false,0,false,7.30am to 12.30am
418,wernbergkoblitzsupercharger,"Wernberg-Köblitz, Germany",OPEN,Keplerstraße 1,Wernberg-Köblitz,,92533,103,Germany,101,Europe,49.532694,12.134861,2014-11-07,10,true,391,250,false,false,0,true,
441,comberonsupercharger,"Comber, ON",OPEN,7018 Industrial Dr,Comber,ON,N0P 1J0,101,Canada,100,North America,42.2387885,-82.5508729,2015-03-25,8,true,182,150,false,false,0,true,
466,hooksettnbsupercharger,"Hooksett (north), NH",OPEN,Interstate 93 N,Hooksett,NH,03106,100,USA,100,North America,43.109587,-71.474575,2015-01-20,10,true,90,150,false,false,0,true,
477,westwendovernvsupercharger,"West Wendover, NV",OPEN,810 Wendover Blvd,West Wendover,NV,89883,100,USA,100,North America,40.738399,-114.058998,2015-01-22,6,true,1335,150,false,false,0,true,
430,goldenbcsupercharger,"Golden, BC",OPEN,1200 - 12th Street,Golden,BC,V0A 1H0,101,Canada,100,North America,51.31325,-116.974152,2015-02-04,4,true,802,150,false,false,0,true,
432,stmoritzsupercharger,"St. Moritz, Switzerland",OPEN,"Parkhaus Serletta, via Grevas 53",St. Moritz,,7500,106,Switzerland,101,Europe,46.496797,9.84272,2014-12-05,4,true,1786,125,false,false,0,true,
464,aostasupercharger,"Aosta, Italy - A5 dir. Torino",OPEN,"Località Autoporto, 33B",Pollein,,,113,Italy,101,Europe,45.737302,7.372361,2015-05-22,6,true,544,150,true,false,0,false,
457,modenasupercharger,"Modena, Italy",OPEN,1684 Strada Vignolese,Modena,,41126,113,Italy,101,Europe,44.574119,10.981157,2014-11-27,12,true,47,150,false,false,0,false,
1329,brooklyn12thstreetsupercharger,"Brooklyn - N 12th Street, NY",OPEN,113 N 12th St,Brooklyn,NY,11249,100,USA,100,North America,40.721861,-73.956629,2017-10-09,4,true,6,72,false,false,0,true,
